timestamp,q,dq,tau,merror
2025-10-18T15:07:21.251460,3.9557621479034424,0.3515625,0.0,0
2025-10-18T15:07:21.254431,3.955378770828247,-1.046875,0.00390625,0
2025-10-18T15:07:21.257416,3.9557621479034424,0.703125,0.00390625,0
2025-10-18T15:07:21.260442,3.9557621479034424,0.0,0.01953125,0
2025-10-18T15:07:21.263429,3.956145763397217,0.0234375,-0.00390625,0
2025-10-18T15:07:21.265427,3.956145763397217,0.21875,0.0078125,0
2025-10-18T15:07:21.267419,3.956145763397217,-0.5546875,0.01953125,0
2025-10-18T15:07:21.269419,3.9557621479034424,-1.2265625,-0.0078125,0
2025-10-18T15:07:21.271432,3.9557621479034424,-0.4140625,0.00390625,0
2025-10-18T15:07:21.274448,3.9557621479034424,-0.75,0.03125,0
2025-10-18T15:07:21.279211,3.9557621479034424,0.0,-0.00390625,0
2025-10-18T15:07:21.282449,3.9557621479034424,0.0,0.0,0
2025-10-18T15:07:21.285458,3.9557621479034424,-0.2421875,-0.00390625,0
2025-10-18T15:07:21.288479,3.956145763397217,0.1875,0.01171875,0
2025-10-18T15:07:21.291464,3.956145763397217,-0.484375,0.00390625,0
2025-10-18T15:07:21.295458,3.956145763397217,-0.109375,-0.015625,0
2025-10-18T15:07:21.298443,3.9557621479034424,-0.5625,0.0078125,0
2025-10-18T15:07:21.301429,3.9557621479034424,0.0,-0.00390625,0
2025-10-18T15:07:21.303420,3.9557621479034424,0.578125,-0.02734375,0
2025-10-18T15:07:21.305419,3.9557621479034424,-0.03125,-0.00390625,0
2025-10-18T15:07:21.307420,3.956145763397217,0.375,0.0078125,0
2025-10-18T15:07:21.309420,3.956145763397217,0.4921875,-0.01171875,0
2025-10-18T15:07:21.311424,3.956145763397217,0.0625,0.0,0
2025-10-18T15:07:21.314437,3.956145763397217,0.21875,0.0,0
2025-10-18T15:07:21.317439,3.9557621479034424,-0.578125,0.00390625,0
2025-10-18T15:07:21.320417,3.9557621479034424,0.3125,0.01171875,0
2025-10-18T15:07:21.322422,3.9557621479034424,0.1328125,0.00390625,0
2025-10-18T15:07:21.324420,3.956145763397217,0.625,0.0,0
2025-10-18T15:07:21.326421,3.956145763397217,0.078125,-0.00390625,0
2025-10-18T15:07:21.328422,3.956529140472412,0.4921875,0.00390625,0
2025-10-18T15:07:21.330423,3.956145763397217,-1.21875,-0.00390625,0
2025-10-18T15:07:21.332421,3.956529140472412,0.0,0.015625,0
2025-10-18T15:07:21.334422,3.956145763397217,-0.3125,0.0,0
2025-10-18T15:07:21.336420,3.9557621479034424,-0.765625,0.0,0
2025-10-18T15:07:21.338425,3.9557621479034424,-0.1015625,-0.0234375,0
2025-10-18T15:07:21.340430,3.9557621479034424,0.671875,0.0,0
2025-10-18T15:07:21.342423,3.955378770828247,-1.09375,0.0,0
2025-10-18T15:07:21.344421,3.9557621479034424,0.3046875,-0.00390625,0
2025-10-18T15:07:21.346424,3.9557621479034424,0.9453125,0.0,0
2025-10-18T15:07:21.348425,3.956145763397217,-0.4921875,-0.0078125,0
2025-10-18T15:07:21.351420,3.956529140472412,0.2109375,0.0,0
2025-10-18T15:07:21.353426,3.956145763397217,-0.0625,0.01171875,0
2025-10-18T15:07:21.355428,3.956145763397217,0.0078125,0.0,0
2025-10-18T15:07:21.357429,3.9557621479034424,-0.140625,0.0,0
2025-10-18T15:07:21.359425,3.9557621479034424,0.0,-0.0078125,0
2025-10-18T15:07:21.361428,3.9557621479034424,0.2265625,0.01171875,0
2025-10-18T15:07:21.363426,3.9557621479034424,0.0078125,0.0,0
2025-10-18T15:07:21.365426,3.9557621479034424,-0.1875,0.0,0
2025-10-18T15:07:21.367428,3.9557621479034424,-1.21875,0.00390625,0
2025-10-18T15:07:21.369426,3.956145763397217,0.2890625,-0.01953125,0
2025-10-18T15:07:21.371426,3.956145763397217,-0.203125,0.0,0
2025-10-18T15:07:21.373428,3.956145763397217,-0.4921875,0.0,0
2025-10-18T15:07:21.375426,3.9557621479034424,-1.5625,-0.00390625,0
2025-10-18T15:07:21.377426,3.956145763397217,0.7421875,0.00390625,0
2025-10-18T15:07:21.379428,3.955378770828247,-1.3828125,0.01953125,0
2025-10-18T15:07:21.381427,3.955378770828247,-0.578125,0.0390625,0
2025-10-18T15:07:21.383429,3.955378770828247,0.109375,0.0234375,0
2025-10-18T15:07:21.385430,3.9557621479034424,1.2265625,0.015625,0
2025-10-18T15:07:21.387408,3.9557621479034424,0.7421875,0.00390625,0
2025-10-18T15:07:21.389426,3.956145763397217,0.9375,0.0,0
2025-10-18T15:07:21.391428,3.956145763397217,0.0,-0.015625,0
2025-10-18T15:07:21.393428,3.956145763397217,-0.6875,-0.0078125,0
2025-10-18T15:07:21.395432,3.956529140472412,0.0,0.00390625,0
2025-10-18T15:07:21.397492,3.956529140472412,-0.4375,0.0,0
2025-10-18T15:07:21.400416,3.956529140472412,0.5859375,-0.01171875,0
2025-10-18T15:07:21.402412,3.956145763397217,0.3515625,-0.00390625,0
2025-10-18T15:07:21.404411,3.9557621479034424,-0.1171875,0.00390625,0
2025-10-18T15:07:21.406411,3.9557621479034424,0.0390625,-0.00390625,0
2025-10-18T15:07:21.408411,3.9557621479034424,0.0,-0.015625,0
2025-10-18T15:07:21.410411,3.9557621479034424,-0.4921875,0.0,0
2025-10-18T15:07:21.412408,3.9557621479034424,-0.2890625,-0.0078125,0
2025-10-18T15:07:21.414411,3.956145763397217,0.0,-0.0234375,0
2025-10-18T15:07:21.416409,3.956145763397217,-0.8203125,0.00390625,0
2025-10-18T15:07:21.418408,3.956529140472412,0.6796875,-0.00390625,0
2025-10-18T15:07:21.420410,3.956529140472412,0.0859375,0.0078125,0
2025-10-18T15:07:21.422410,3.956529140472412,0.0,0.0,0
2025-10-18T15:07:21.424410,3.956529140472412,0.234375,0.0078125,0
2025-10-18T15:07:21.426409,3.956145763397217,-0.4765625,0.01171875,0
2025-10-18T15:07:21.428411,3.956145763397217,-0.4140625,-0.0078125,0
2025-10-18T15:07:21.430408,3.9557621479034424,-0.2109375,-0.0078125,0
2025-10-18T15:07:21.432414,3.9557621479034424,0.609375,-0.0078125,0
2025-10-18T15:07:21.434409,3.9557621479034424,-0.203125,0.015625,0
2025-10-18T15:07:21.436411,3.956145763397217,0.96875,-0.02734375,0
2025-10-18T15:07:21.438408,3.956145763397217,0.3515625,-0.0078125,0
2025-10-18T15:07:21.440407,3.956529140472412,0.84375,0.0078125,0
2025-10-18T15:07:21.442415,3.956529140472412,0.015625,0.00390625,0
2025-10-18T15:07:21.444422,3.956529140472412,1.25,-0.02734375,0
2025-10-18T15:07:21.446412,3.956529140472412,1.140625,-0.0078125,0
2025-10-18T15:07:21.448406,3.956145763397217,-0.4453125,0.00390625,0
2025-10-18T15:07:21.450406,3.956145763397217,-0.8671875,-0.0078125,0
2025-10-18T15:07:21.452406,3.956529140472412,1.09375,0.0078125,0
2025-10-18T15:07:21.454405,3.956145763397217,0.0,0.00390625,0
2025-10-18T15:07:21.456409,3.956145763397217,0.0,0.0078125,0
2025-10-18T15:07:21.458409,3.956145763397217,0.0234375,-0.01171875,0
2025-10-18T15:07:21.460407,3.956145763397217,0.28125,-0.00390625,0
2025-10-18T15:07:21.462413,3.956145763397217,0.765625,-0.0078125,0
2025-10-18T15:07:21.464406,3.956145763397217,0.203125,0.0,0
2025-10-18T15:07:21.466408,3.9557621479034424,-1.5234375,0.01953125,0
2025-10-18T15:07:21.468405,3.956145763397217,0.0234375,-0.00390625,0
2025-10-18T15:07:21.470404,3.956145763397217,0.4375,0.00390625,0
2025-10-18T15:07:21.472412,3.956145763397217,0.015625,-0.00390625,0
2025-10-18T15:07:21.474407,3.956145763397217,0.484375,-0.00390625,0
2025-10-18T15:07:21.476416,3.9557621479034424,-0.34375,-0.01171875,0
2025-10-18T15:07:21.478408,3.956145763397217,0.046875,0.00390625,0
2025-10-18T15:07:21.480404,3.956145763397217,-0.25,-0.00390625,0
2025-10-18T15:07:21.482408,3.956529140472412,0.2890625,0.0,0
2025-10-18T15:07:21.484410,3.956529140472412,0.2890625,0.00390625,0
2025-10-18T15:07:21.486405,3.956145763397217,-0.71875,-0.015625,0
2025-10-18T15:07:21.488408,3.956145763397217,-0.28125,0.0078125,0
2025-10-18T15:07:21.490407,3.956145763397217,0.09375,0.0,0
2025-10-18T15:07:21.492412,3.956145763397217,1.484375,0.0,0
2025-10-18T15:07:21.494406,3.956145763397217,0.6015625,0.0078125,0
2025-10-18T15:07:21.496404,3.9557621479034424,-0.328125,-0.0078125,0
2025-10-18T15:07:21.498408,3.956145763397217,0.078125,0.02734375,0
2025-10-18T15:07:21.500407,3.956145763397217,-0.0625,-0.0234375,0
2025-10-18T15:07:21.502409,3.956529140472412,0.09375,0.0078125,0
2025-10-18T15:07:21.504405,3.956529140472412,0.546875,0.00390625,0
2025-10-18T15:07:21.506410,3.956529140472412,0.109375,0.0,0
2025-10-18T15:07:21.508404,3.956145763397217,-0.484375,-0.01171875,0
2025-10-18T15:07:21.510405,3.956145763397217,0.0,0.00390625,0
2025-10-18T15:07:21.512409,3.9557621479034424,-0.6640625,0.015625,0
2025-10-18T15:07:21.514404,3.9557621479034424,-0.03125,0.00390625,0
2025-10-18T15:07:21.516401,3.9557621479034424,-0.203125,0.00390625,0
2025-10-18T15:07:21.519408,3.9557621479034424,0.234375,0.0,0
2025-10-18T15:07:21.521404,3.9557621479034424,-0.7265625,-0.0078125,0
2025-10-18T15:07:21.523403,3.956145763397217,0.703125,0.00390625,0
2025-10-18T15:07:21.525405,3.956145763397217,-0.0625,0.00390625,0
2025-10-18T15:07:21.527404,3.956529140472412,1.1015625,-0.0078125,0
2025-10-18T15:07:21.529404,3.956529140472412,0.1796875,0.0078125,0
2025-10-18T15:07:21.531401,3.956145763397217,-0.1171875,-0.00390625,0
2025-10-18T15:07:21.533401,3.956145763397217,0.0,0.01953125,0
2025-10-18T15:07:21.535404,3.9557621479034424,-0.0078125,0.0078125,0
2025-10-18T15:07:21.537403,3.9557621479034424,0.5234375,0.0,0
2025-10-18T15:07:21.539403,3.9557621479034424,0.65625,0.00390625,0
2025-10-18T15:07:21.541403,3.9557621479034424,0.0,0.0,0
2025-10-18T15:07:21.543403,3.956145763397217,0.0703125,-0.0078125,0
2025-10-18T15:07:21.545403,3.956529140472412,0.328125,0.00390625,0
2025-10-18T15:07:21.547400,3.9569127559661865,0.9765625,0.0,0
2025-10-18T15:07:21.549418,3.9569127559661865,0.0,0.0078125,0
2025-10-18T15:07:21.552395,3.956529140472412,-1.453125,0.015625,0
2025-10-18T15:07:21.554401,3.956145763397217,-0.453125,0.0,0
2025-10-18T15:07:21.556402,3.9557621479034424,-0.65625,0.0,0
2025-10-18T15:07:21.558403,3.955378770828247,-0.9453125,0.00390625,0
2025-10-18T15:07:21.560402,3.955378770828247,-0.09375,0.0,0
2025-10-18T15:07:21.562405,3.9557621479034424,0.390625,0.0,0
2025-10-18T15:07:21.564401,3.956145763397217,0.3515625,0.00390625,0
2025-10-18T15:07:21.566404,3.956529140472412,0.03125,0.00390625,0
2025-10-18T15:07:21.568404,3.9569127559661865,0.640625,0.0078125,0
2025-10-18T15:07:21.570401,3.9569127559661865,0.015625,0.0078125,0
2025-10-18T15:07:21.572401,3.9569127559661865,0.59375,0.0,0
2025-10-18T15:07:21.574401,3.956529140472412,-0.0390625,0.01953125,0
2025-10-18T15:07:21.576400,3.9557621479034424,-1.25,-0.00390625,0
2025-10-18T15:07:21.578401,3.9557621479034424,-0.734375,0.0078125,0
2025-10-18T15:07:21.580409,3.9557621479034424,0.5625,0.0078125,0
2025-10-18T15:07:21.582400,3.9557621479034424,0.0390625,-0.00390625,0
2025-10-18T15:07:21.584400,3.9557621479034424,0.0,0.00390625,0
2025-10-18T15:07:21.586400,3.956145763397217,-0.46875,-0.00390625,0
2025-10-18T15:07:21.588399,3.956145763397217,0.0,-0.0078125,0
2025-10-18T15:07:21.590403,3.956145763397217,-0.15625,0.0,0
2025-10-18T15:07:21.592401,3.956529140472412,0.0234375,-0.00390625,0
2025-10-18T15:07:21.594402,3.956145763397217,-1.515625,0.00390625,0
2025-10-18T15:07:21.596398,3.956145763397217,-0.0703125,0.0,0
2025-10-18T15:07:21.598400,3.956145763397217,0.09375,0.01171875,0
2025-10-18T15:07:21.600399,3.956145763397217,0.59375,-0.00390625,0
2025-10-18T15:07:21.602399,3.956145763397217,0.6015625,-0.01171875,0
2025-10-18T15:07:21.604400,3.956145763397217,0.328125,-0.015625,0
2025-10-18T15:07:21.606399,3.956529140472412,1.2265625,0.00390625,0
2025-10-18T15:07:21.608399,3.956529140472412,0.078125,0.015625,0
2025-10-18T15:07:21.610400,3.956529140472412,0.0,-0.00390625,0
2025-10-18T15:07:21.612399,3.956529140472412,-0.34375,0.0,0
2025-10-18T15:07:21.614396,3.956529140472412,0.0,-0.0078125,0
2025-10-18T15:07:21.616396,3.956145763397217,-0.1953125,0.01171875,0
2025-10-18T15:07:21.618396,3.9557621479034424,-0.9765625,0.0,0
2025-10-18T15:07:21.620396,3.9557621479034424,-0.078125,0.0078125,0
2025-10-18T15:07:21.622397,3.9557621479034424,0.0234375,0.0,0
2025-10-18T15:07:21.624397,3.9557621479034424,0.0234375,0.0,0
2025-10-18T15:07:21.626398,3.9557621479034424,0.0234375,0.0,0
2025-10-18T15:07:21.628395,3.956145763397217,0.171875,0.0078125,0
2025-10-18T15:07:21.630398,3.956145763397217,0.0,0.01953125,0
2025-10-18T15:07:21.632397,3.956529140472412,0.9609375,-0.015625,0
2025-10-18T15:07:21.634397,3.956145763397217,-0.8515625,0.01171875,0
2025-10-18T15:07:21.636397,3.956145763397217,-0.015625,0.015625,0
2025-10-18T15:07:21.638433,3.956145763397217,-0.390625,0.0,0
2025-10-18T15:07:21.641404,3.956145763397217,-0.1953125,0.0,0
2025-10-18T15:07:21.643424,3.9557621479034424,-1.171875,0.00390625,0
2025-10-18T15:07:21.646404,3.956145763397217,0.28125,0.02734375,0
2025-10-18T15:07:21.649392,3.956145763397217,0.609375,-0.00390625,0
2025-10-18T15:07:21.652435,3.956145763397217,-0.0546875,0.01171875,0
2025-10-18T15:07:21.655404,3.956145763397217,-0.03125,0.0078125,0
2025-10-18T15:07:21.657419,3.956145763397217,-0.625,0.01953125,0
2025-10-18T15:07:21.660392,3.956529140472412,0.125,-0.015625,0
2025-10-18T15:07:21.663391,3.956529140472412,0.8046875,0.0,0
2025-10-18T15:07:21.665406,3.956145763397217,0.0,0.015625,0
2025-10-18T15:07:21.668404,3.956145763397217,0.0,-0.0078125,0
2025-10-18T15:07:21.670401,3.9557621479034424,-1.09375,0.0,0
2025-10-18T15:07:21.672398,3.9557621479034424,-1.359375,-0.00390625,0
2025-10-18T15:07:21.674395,3.956145763397217,0.0,0.0078125,0
2025-10-18T15:07:21.676396,3.956145763397217,-0.21875,-0.0078125,0
2025-10-18T15:07:21.678398,3.956145763397217,-0.8125,0.0,0
2025-10-18T15:07:21.680400,3.956529140472412,1.21875,0.0,0
2025-10-18T15:07:21.682398,3.956145763397217,-0.84375,-0.0078125,0
2025-10-18T15:07:21.684396,3.956529140472412,0.59375,0.00390625,0
2025-10-18T15:07:21.686396,3.956529140472412,0.140625,-0.00390625,0
2025-10-18T15:07:21.688400,3.956529140472412,0.796875,-0.015625,0
2025-10-18T15:07:21.690395,3.956145763397217,-0.5078125,0.0,0
2025-10-18T15:07:21.692399,3.956529140472412,0.734375,0.0,0
2025-10-18T15:07:21.694399,3.956145763397217,0.0234375,0.0,0
2025-10-18T15:07:21.696398,3.956145763397217,0.5390625,0.00390625,0
2025-10-18T15:07:21.698393,3.956145763397217,-0.0703125,0.0,0
2025-10-18T15:07:21.700392,3.956145763397217,-0.8359375,-0.0078125,0
2025-10-18T15:07:21.702396,3.956529140472412,1.109375,0.0,0
2025-10-18T15:07:21.704394,3.956529140472412,0.4375,0.0,0
2025-10-18T15:07:21.706393,3.956529140472412,0.3671875,0.0078125,0
2025-10-18T15:07:21.708393,3.956529140472412,0.59375,0.015625,0
2025-10-18T15:07:21.710393,3.956145763397217,-0.0078125,0.0,0
2025-10-18T15:07:21.712391,3.956145763397217,0.4375,0.015625,0
2025-10-18T15:07:21.714391,3.956145763397217,1.1328125,-0.0078125,0
2025-10-18T15:07:21.716392,3.956145763397217,0.1875,0.0078125,0
2025-10-18T15:07:21.718396,3.956145763397217,-0.1484375,0.0,0
2025-10-18T15:07:21.720391,3.956145763397217,-1.1953125,0.0,0
2025-10-18T15:07:21.722392,3.956529140472412,0.0,0.0,0
2025-10-18T15:07:21.724393,3.956145763397217,-1.5078125,0.01171875,0
2025-10-18T15:07:21.726393,3.956145763397217,-0.3046875,0.0,0
2025-10-18T15:07:21.728392,3.956145763397217,0.0234375,0.00390625,0
2025-10-18T15:07:21.730389,3.956145763397217,1.0546875,0.0,0
2025-10-18T15:07:21.732389,3.9557621479034424,-0.7265625,-0.00390625,0
2025-10-18T15:07:21.734392,3.9557621479034424,0.0,0.0,0
2025-10-18T15:07:21.736390,3.9557621479034424,-0.671875,-0.0078125,0
2025-10-18T15:07:21.738390,3.9557621479034424,-0.46875,-0.015625,0
2025-10-18T15:07:21.740391,3.956145763397217,0.4375,-0.0234375,0
2025-10-18T15:07:21.742388,3.956145763397217,-0.0703125,0.015625,0
2025-10-18T15:07:21.744391,3.956145763397217,-0.5859375,0.0,0
2025-10-18T15:07:21.746387,3.956529140472412,0.4453125,-0.00390625,0
2025-10-18T15:07:21.748389,3.956529140472412,0.890625,-0.01171875,0
2025-10-18T15:07:21.750439,3.956529140472412,0.7734375,-0.01171875,0
2025-10-18T15:07:21.753393,3.956145763397217,-0.3046875,0.0,0
2025-10-18T15:07:21.755393,3.956145763397217,-0.0390625,0.00390625,0
2025-10-18T15:07:21.757391,3.9557621479034424,-0.4140625,-0.00390625,0
2025-10-18T15:07:21.759392,3.9557621479034424,-1.0,0.0,0
2025-10-18T15:07:21.761392,3.9557621479034424,-0.59375,0.0,0
2025-10-18T15:07:21.763389,3.9557621479034424,-0.5390625,-0.0234375,0
2025-10-18T15:07:21.765388,3.956145763397217,0.0,-0.00390625,0
2025-10-18T15:07:21.767387,3.956145763397217,-0.0234375,-0.00390625,0
2025-10-18T15:07:21.769388,3.956145763397217,0.90625,0.0078125,0
2025-10-18T15:07:21.771388,3.956145763397217,-0.015625,0.0078125,0
2025-10-18T15:07:21.773389,3.956145763397217,0.0,0.0,0
2025-10-18T15:07:21.775388,3.956145763397217,-0.109375,0.0078125,0
2025-10-18T15:07:21.778406,3.956145763397217,0.0,-0.0078125,0
2025-10-18T15:07:21.781406,3.956145763397217,0.671875,-0.015625,0
2025-10-18T15:07:21.784406,3.956145763397217,0.4765625,0.015625,0
2025-10-18T15:07:21.787700,3.956145763397217,0.0390625,0.00390625,0
2025-10-18T15:07:21.790410,3.956529140472412,1.171875,0.01953125,0
2025-10-18T15:07:21.793412,3.956145763397217,-0.2109375,0.00390625,0
2025-10-18T15:07:21.796399,3.956145763397217,0.140625,0.00390625,0
2025-10-18T15:07:21.798388,3.956145763397217,0.0,-0.00390625,0
2025-10-18T15:07:21.801423,3.956145763397217,0.5,0.0,0
2025-10-18T15:07:21.804395,3.956145763397217,-0.7890625,0.0390625,0
2025-10-18T15:07:21.807423,3.956529140472412,0.0,-0.0078125,0
2025-10-18T15:07:21.810417,3.956529140472412,0.1796875,0.00390625,0
2025-10-18T15:07:21.813389,3.956145763397217,-0.28125,0.0,0
2025-10-18T15:07:21.815387,3.956145763397217,0.1015625,0.0,0
2025-10-18T15:07:21.818404,3.956145763397217,0.4296875,0.0,0
2025-10-18T15:07:21.821394,3.956529140472412,1.1640625,0.015625,0
2025-10-18T15:07:21.823390,3.956145763397217,-0.8515625,0.0,0
2025-10-18T15:07:21.825404,3.956529140472412,0.7421875,-0.01171875,0
2025-10-18T15:07:21.828400,3.956145763397217,-0.0390625,-0.00390625,0
2025-10-18T15:07:21.831390,3.956145763397217,0.3671875,0.0,0
2025-10-18T15:07:21.833387,3.9557621479034424,-0.5234375,0.00390625,0
2025-10-18T15:07:21.835395,3.956145763397217,0.8046875,-0.00390625,0
2025-10-18T15:07:21.838421,3.956529140472412,0.890625,0.00390625,0
2025-10-18T15:07:21.841408,3.956529140472412,0.0078125,0.0,0
2025-10-18T15:07:21.844397,3.956529140472412,0.8671875,0.0,0
2025-10-18T15:07:21.847497,3.956145763397217,0.5390625,-0.03125,0
2025-10-18T15:07:21.851494,3.9557621479034424,-0.046875,-0.0078125,0
2025-10-18T15:07:21.854426,3.9557621479034424,-0.0859375,-0.0078125,0
2025-10-18T15:07:21.857432,3.956145763397217,0.1953125,0.0,0
2025-10-18T15:07:21.860415,3.956529140472412,0.2890625,0.0078125,0
2025-10-18T15:07:21.863379,3.956529140472412,0.0546875,0.0,0
2025-10-18T15:07:21.865385,3.956529140472412,0.7265625,0.0,0
2025-10-18T15:07:21.867384,3.956145763397217,-0.03125,0.0,0
2025-10-18T15:07:21.869384,3.9557621479034424,-1.0703125,0.0,0
2025-10-18T15:07:21.871383,3.9557621479034424,-0.1015625,-0.0078125,0
2025-10-18T15:07:21.873385,3.9557621479034424,-0.0546875,0.00390625,0
2025-10-18T15:07:21.875383,3.9557621479034424,-0.3671875,0.01171875,0
2025-10-18T15:07:21.877382,3.956145763397217,0.2265625,0.0234375,0
2025-10-18T15:07:21.879385,3.956145763397217,0.0,0.00390625,0
2025-10-18T15:07:21.881382,3.956145763397217,-0.28125,-0.00390625,0
2025-10-18T15:07:21.883383,3.956145763397217,-0.828125,-0.0078125,0
2025-10-18T15:07:21.885383,3.956145763397217,-0.6875,-0.0078125,0
2025-10-18T15:07:21.887382,3.956145763397217,-0.6796875,-0.0078125,0
2025-10-18T15:07:21.889383,3.956529140472412,1.015625,-0.01953125,0
2025-10-18T15:07:21.891383,3.956145763397217,-0.6640625,0.00390625,0
2025-10-18T15:07:21.893382,3.956529140472412,0.5703125,0.0078125,0
2025-10-18T15:07:21.895380,3.956145763397217,0.0078125,0.0,0
2025-10-18T15:07:21.897382,3.956145763397217,0.7109375,0.0,0
2025-10-18T15:07:21.900377,3.956145763397217,1.3125,-0.0078125,0
2025-10-18T15:07:21.902402,3.956145763397217,0.359375,0.00390625,0
2025-10-18T15:07:21.905403,3.956529140472412,0.9375,0.01171875,0
2025-10-18T15:07:21.908376,3.956145763397217,-0.6328125,0.01171875,0
2025-10-18T15:07:21.911473,3.9569127559661865,0.53125,0.0,0
2025-10-18T15:07:21.914385,3.956145763397217,-0.15625,0.00390625,0
2025-10-18T15:07:21.917375,3.956145763397217,0.28125,0.0,0
2025-10-18T15:07:21.919384,3.9557621479034424,-1.203125,0.0,0
2025-10-18T15:07:21.921382,3.9557621479034424,-1.421875,0.00390625,0
2025-10-18T15:07:21.923381,3.956145763397217,0.3125,-0.0078125,0
